"","activity","gender","year","age_group","amount"
"2330","inpatient team","Female",2005,"40–",539
"2331","inpatient team","Female",2005,"40–",530
"2332","inpatient team","Female",2005,"50–",431
"2333","inpatient team","Female",2005,"60–",291
"2334","inpatient team","Female",2005,"60–",219
"2335","inpatient team","Female",2005,"65–",164
"2336","inpatient team","Female",2005,"70–",85
"2337","inpatient team","Female",2005,"75–",30
"2338","inpatient team","Female",2005,"80–",24
"2339","inpatient team","Female",2005,"85+",19
"2340","inpatient team","Female",2005,"85+",6
"2341","community team","Male",2005,"0–",9
"2342","community team","Male",2005,"10–",73
"2343","community team","Male",2005,"15–",254
"2344","community team","Male",2005,"20–",1436
"2345","community team","Male",2005,"25–",2653
"2346","community team","Male",2005,"30–",2652
"2347","community team","Male",2005,"35–",3049
"2348","community team","Male",2005,"40–",2985
"2349","community team","Male",2005,"40–",2736
"2350","community team","Male",2005,"50–",2313
"2351","community team","Male",2005,"60–",1749
"2352","community team","Male",2005,"60–",1254
"2353","community team","Male",2005,"65–",822
"2354","community team","Male",2005,"70–",437
"2355","community team","Male",2005,"75–",268
"2356","community team","Male",2005,"80–",213
"2357","community team","Male",2005,"85+",130
"2358","community team","Male",2005,"85+",92
"2359","community team","Female",2005,"0–",6
"2360","community team","Female",2005,"10–",35
"2361","community team","Female",2005,"15–",331
"2362","community team","Female",2005,"20–",1924
"2363","community team","Female",2005,"25–",2591
"2364","community team","Female",2005,"30–",2506
"2365","community team","Female",2005,"35–",3238
"2366","community team","Female",2005,"40–",3320
"2367","community team","Female",2005,"40–",3381
"2368","community team","Female",2005,"50–",2639
"2369","community team","Female",2005,"60–",2034
"2370","community team","Female",2005,"60–",1631
"2371","community team","Female",2005,"65–",1127
"2372","community team","Female",2005,"70–",597
"2373","community team","Female",2005,"75–",362
"2374","community team","Female",2005,"80–",305
"2375","community team","Female",2005,"85+",230
"2376","community team","Female",2005,"85+",173
"2377","alcohol and drug team","Male",2005,"0–",0
"2378","alcohol and drug team","Male",2005,"10–",2
"2379","alcohol and drug team","Male",2005,"15–",56
"2380","alcohol and drug team","Male",2005,"20–",791
"2381","alcohol and drug team","Male",2005,"25–",1274
"2382","alcohol and drug team","Male",2005,"30–",1344
"2383","alcohol and drug team","Male",2005,"35–",1737
"2384","alcohol and drug team","Male",2005,"40–",1831
"2385","alcohol and drug team","Male",2005,"40–",1534
"2386","alcohol and drug team","Male",2005,"50–",1109
"2387","alcohol and drug team","Male",2005,"60–",643
"2388","alcohol and drug team","Male",2005,"60–",346
"2389","alcohol and drug team","Male",2005,"65–",172
"2390","alcohol and drug team","Male",2005,"70–",62
"2391","alcohol and drug team","Male",2005,"75–",42
"2392","alcohol and drug team","Male",2005,"80–",26
"2393","alcohol and drug team","Male",2005,"85+",5
"2394","alcohol and drug team","Male",2005,"85+",1
"2395","alcohol and drug team","Female",2005,"0–",0
"2396","alcohol and drug team","Female",2005,"10–",0
"2397","alcohol and drug team","Female",2005,"15–",62
"2398","alcohol and drug team","Female",2005,"20–",319
"2399","alcohol and drug team","Female",2005,"25–",601
"2400","alcohol and drug team","Female",2005,"30–",743
"2401","alcohol and drug team","Female",2005,"35–",1032
"2402","alcohol and drug team","Female",2005,"40–",1093
"2403","alcohol and drug team","Female",2005,"40–",1015
"2404","alcohol and drug team","Female",2005,"50–",615
"2405","alcohol and drug team","Female",2005,"60–",372
"2406","alcohol and drug team","Female",2005,"60–",220
"2407","alcohol and drug team","Female",2005,"65–",112
"2408","alcohol and drug team","Female",2005,"70–",64
"2409","alcohol and drug team","Female",2005,"75–",28
"2410","alcohol and drug team","Female",2005,"80–",20
"2411","alcohol and drug team","Female",2005,"85+",8
"2412","alcohol and drug team","Female",2005,"85+",2
"2413","child, adolescent and family team","Male",2005,"0–",265
"2414","child, adolescent and family team","Male",2005,"10–",2271
"2415","child, adolescent and family team","Male",2005,"15–",3657
"2416","child, adolescent and family team","Male",2005,"20–",2010
"2417","child, adolescent and family team","Male",2005,"25–",77
"2418","child, adolescent and family team","Male",2005,"30–",12
"2419","child, adolescent and family team","Male",2005,"35–",20
"2420","child, adolescent and family team","Male",2005,"40–",19
"2421","child, adolescent and family team","Male",2005,"40–",16
"2422","child, adolescent and family team","Male",2005,"50–",13
"2423","child, adolescent and family team","Male",2005,"60–",10
"2424","child, adolescent and family team","Male",2005,"60–",6
"2425","child, adolescent and family team","Male",2005,"65–",4
"2426","child, adolescent and family team","Male",2005,"70–",0
"2427","child, adolescent and family team","Male",2005,"75–",0
"2428","child, adolescent and family team","Male",2005,"80–",0
"2429","child, adolescent and family team","Male",2005,"85+",1
"2430","child, adolescent and family team","Male",2005,"85+",1
"2431","child, adolescent and family team","Female",2005,"0–",140
"2432","child, adolescent and family team","Female",2005,"10–",887
"2433","child, adolescent and family team","Female",2005,"15–",2117
"2434","child, adolescent and family team","Female",2005,"20–",2679
"2435","child, adolescent and family team","Female",2005,"25–",64
"2436","child, adolescent and family team","Female",2005,"30–",25
"2437","child, adolescent and family team","Female",2005,"35–",42
"2438","child, adolescent and family team","Female",2005,"40–",51
"2439","child, adolescent and family team","Female",2005,"40–",33
"2440","child, adolescent and family team","Female",2005,"50–",27
"2441","child, adolescent and family team","Female",2005,"60–",25
"2442","child, adolescent and family team","Female",2005,"60–",7
"2443","child, adolescent and family team","Female",2005,"65–",6
"2444","child, adolescent and family team","Female",2005,"70–",1
"2445","child, adolescent and family team","Female",2005,"75–",1
"2446","child, adolescent and family team","Female",2005,"80–",0
"2447","child, adolescent and family team","Female",2005,"85+",0
"2448","child, adolescent and family team","Female",2005,"85+",1
"2449","forensic team","Male",2005,"0–",0
"2450","forensic team","Male",2005,"10–",3
"2451","forensic team","Male",2005,"15–",30
"2452","forensic team","Male",2005,"20–",314
"2453","forensic team","Male",2005,"25–",504
"2454","forensic team","Male",2005,"30–",457
"2455","forensic team","Male",2005,"35–",472
"2456","forensic team","Male",2005,"40–",400
"2457","forensic team","Male",2005,"40–",333
"2458","forensic team","Male",2005,"50–",215
"2459","forensic team","Male",2005,"60–",136
"2460","forensic team","Male",2005,"60–",48
"2461","forensic team","Male",2005,"65–",32
"2462","forensic team","Male",2005,"70–",21
"2463","forensic team","Male",2005,"75–",9
"2464","forensic team","Male",2005,"80–",6
"2465","forensic team","Male",2005,"85+",2
"2466","forensic team","Male",2005,"85+",0
"2467","forensic team","Female",2005,"0–",0
"2468","forensic team","Female",2005,"10–",0
"2469","forensic team","Female",2005,"15–",14
"2470","forensic team","Female",2005,"20–",70
"2471","forensic team","Female",2005,"25–",88
"2472","forensic team","Female",2005,"30–",72
"2473","forensic team","Female",2005,"35–",114
"2474","forensic team","Female",2005,"40–",96
"2475","forensic team","Female",2005,"40–",84
"2476","forensic team","Female",2005,"50–",49
"2477","forensic team","Female",2005,"60–",28
"2478","forensic team","Female",2005,"60–",20
"2479","forensic team","Female",2005,"65–",4
"2480","forensic team","Female",2005,"70–",9
"2481","forensic team","Female",2005,"75–",0
"2482","forensic team","Female",2005,"80–",1
"2483","forensic team","Female",2005,"85+",0
"2484","forensic team","Female",2005,"85+",0
"2485","kaupapa māori team","Male",2005,"0–",7
"2486","kaupapa māori team","Male",2005,"10–",80
"2487","kaupapa māori team","Male",2005,"15–",155
"2488","kaupapa māori team","Male",2005,"20–",186
"2489","kaupapa māori team","Male",2005,"25–",256
"2490","kaupapa māori team","Male",2005,"30–",258
"2491","kaupapa māori team","Male",2005,"35–",249
"2492","kaupapa māori team","Male",2005,"40–",243
"2493","kaupapa māori team","Male",2005,"40–",183
"2494","kaupapa māori team","Male",2005,"50–",112
"2495","kaupapa māori team","Male",2005,"60–",80
"2496","kaupapa māori team","Male",2005,"60–",47
"2497","kaupapa māori team","Male",2005,"65–",19
"2498","kaupapa māori team","Male",2005,"70–",17
"2499","kaupapa māori team","Male",2005,"75–",8
"2500","kaupapa māori team","Male",2005,"80–",7
"2501","kaupapa māori team","Male",2005,"85+",5
"2502","kaupapa māori team","Male",2005,"85+",1
"2503","kaupapa māori team","Female",2005,"0–",5
"2504","kaupapa māori team","Female",2005,"10–",24
"2505","kaupapa māori team","Female",2005,"15–",93
"2506","kaupapa māori team","Female",2005,"20–",158
"2507","kaupapa māori team","Female",2005,"25–",172
"2508","kaupapa māori team","Female",2005,"30–",174
"2509","kaupapa māori team","Female",2005,"35–",243
"2510","kaupapa māori team","Female",2005,"40–",226
"2511","kaupapa māori team","Female",2005,"40–",221
"2512","kaupapa māori team","Female",2005,"50–",138
"2513","kaupapa māori team","Female",2005,"60–",100
"2514","kaupapa māori team","Female",2005,"60–",59
"2515","kaupapa māori team","Female",2005,"65–",39
"2516","kaupapa māori team","Female",2005,"70–",19
"2517","kaupapa māori team","Female",2005,"75–",16
"2518","kaupapa māori team","Female",2005,"80–",5
"2519","kaupapa māori team","Female",2005,"85+",2
"2520","kaupapa māori team","Female",2005,"85+",1
"2521","pacific island team","Male",2005,"0–",1
"2522","pacific island team","Male",2005,"10–",6
"2523","pacific island team","Male",2005,"15–",10
"2524","pacific island team","Male",2005,"20–",65
"2525","pacific island team","Male",2005,"25–",114
"2526","pacific island team","Male",2005,"30–",112
"2527","pacific island team","Male",2005,"35–",100
"2528","pacific island team","Male",2005,"40–",93
"2529","pacific island team","Male",2005,"40–",56
"2530","pacific island team","Male",2005,"50–",46
"2531","pacific island team","Male",2005,"60–",23
"2532","pacific island team","Male",2005,"60–",22
"2533","pacific island team","Male",2005,"65–",12
"2534","pacific island team","Male",2005,"70–",9
"2535","pacific island team","Male",2005,"75–",7
"2536","pacific island team","Male",2005,"80–",6
"2537","pacific island team","Male",2005,"85+",1
"2538","pacific island team","Male",2005,"85+",0
"2539","pacific island team","Female",2005,"0–",0
"2540","pacific island team","Female",2005,"10–",4
"2541","pacific island team","Female",2005,"15–",7
"2542","pacific island team","Female",2005,"20–",31
"2543","pacific island team","Female",2005,"25–",46
"2544","pacific island team","Female",2005,"30–",38
